bCls,bC,bCT,negA,npi,tin,tinT,zip,negT,negR,posH,mdH,nrP,_dT
2,58553,CPT,1,1427461268,854294755,1,47304,3,1112.99,1280037158,42,1,1
2,58559,CPT,1,1134317571,990346649,1,96743,3,420.56,1280037158,42,1,1
2,58563,CPT,1,1134317571,990346649,1,96743,3,2351.62,1280037158,42,1,1
2,58600,CPT,1,1942586581,263052047,1,96814,3,478.15,1280037158,42,1,1
2,58662,CPT,1,1134317571,990346649,1,96743,3,861.79,1280037158,42,1,1
2,58700,CPT,1,1134317571,990346649,1,96743,3,939.48,1280037158,42,1,1
2,58740,CPT,1,1578769667,834591861,1,96826,3,902.19,1280037158,42,1,1
2,58740,CPT,1,1982845681,871606811,1,96826,3,902.19,1280037158,42,1,1
2,58740,CPT,1,1427461268,854294755,1,47304,3,902.19,1280037158,42,1,1
2,58750,CPT,1,1942586581,263052047,1,96814,3,1170.69,1280037158,42,1,1
2,58900,CPT,1,1134317571,990346649,1,96743,3,524.82,1280037158,42,1,1
2,58951,CPT,1,1578769667,834591861,1,96826,3,1439.71,1280037158,42,1,1
2,58951,CPT,1,1982845681,871606811,1,96826,3,1439.71,1280037158,42,1,1
2,58951,CPT,1,1427461268,854294755,1,47304,3,1439.71,1280037158,42,1,1
2,58953,CPT,1,1134317571,990346649,1,96743,3,2346.2,1280037158,42,1,1
2,58954,CPT,1,1134317571,990346649,1,96743,3,2544.22,1280037158,42,1,1
2,58956,CPT,1,1942586581,263052047,1,96814,3,1803.64,1280037158,42,1,1
2,58974,CPT,1,1578769667,834591861,1,96826,3,136.43,1280037158,42,1,1
2,58974,CPT,1,1982845681,871606811,1,96826,3,136.43,1280037158,42,1,1
2,58974,CPT,1,1427461268,854294755,1,47304,3,136.43,1280037158,42,1,1
2,58976,CPT,1,1942586581,263052047,1,96814,3,328.46,1280037158,42,1,1
2,59020,CPT,1,1942586581,263052047,1,96814,3,94.59,1280037158,42,1,1
2,59050,CPT,1,1578769667,834591861,1,96826,3,47.88,1280037158,42,1,1
2,59050,CPT,1,1982845681,871606811,1,96826,3,47.88,1280037158,42,1,1
2,59050,CPT,1,1427461268,854294755,1,47304,3,47.88,1280037158,42,1,1
2,59050,CPT,1,1578769667,834591861,1,96826,3,47.88,1280037158,42,1,1
2,59070,CPT,1,1134317571,990346649,1,96743,3,512.64,1280037158,42,1,1
2,59136,CPT,1,1134317571,990346649,1,96743,3,1050.44,1280037158,42,1,1
2,59160,CPT,1,1942586581,263052047,1,96814,3,285.79,1280037158,42,1,1
2,59200,CPT,1,1134317571,990346649,1,96743,3,91.33,1280037158,42,1,1
2,59300,CPT,1,1578769667,834591861,1,96826,3,240.54,1280037158,42,1,1
2,59300,CPT,1,1982845681,871606811,1,96826,3,240.54,1280037158,42,1,1
2,59300,CPT,1,1427461268,854294755,1,47304,3,240.54,1280037158,42,1,1
2,59426,CPT,1,1942586581,263052047,1,96814,3,1081.19,1280037158,42,1,1
2,59510,CPT,1,1578769667,834591861,1,96826,3,2596.42,1280037158,42,1,1
2,59510,CPT,1,1982845681,871606811,1,96826,3,2596.42,1280037158,42,1,1
2,59510,CPT,1,1427461268,854294755,1,47304,3,2596.42,1280037158,42,1,1
2,59514,CPT,1,1942586581,263052047,1,96814,3,1158.33,1280037158,42,1,1
2,59525,CPT,1,1942586581,263052047,1,96814,3,612.5,1280037158,42,1,1
2,59610,CPT,1,1942586581,263052047,1,96814,3,2849.85,1280037158,42,1,1
2,59821,CPT,1,1942586581,263052047,1,96814,3,516.39,1280037158,42,1,1
2,59840,CPT,1,1942586581,263052047,1,96814,3,297.45,1280037158,42,1,1
2,59840,CPT,1,1134317571,990346649,1,96743,3,260.99,1280037158,42,1,1
2,59841,CPT,1,1578769667,834591861,1,96826,3,431.58,1280037158,42,1,1
2,59841,CPT,1,1982845681,871606811,1,96826,3,431.58,1280037158,42,1,1
2,59841,CPT,1,1427461268,854294755,1,47304,3,431.58,1280037158,42,1,1
2,59871,CPT,1,1578769667,834591861,1,96826,3,128.0,1280037158,42,1,1
2,59871,CPT,1,1982845681,871606811,1,96826,3,128.0,1280037158,42,1,1
2,59871,CPT,1,1427461268,854294755,1,47304,3,128.0,1280037158,42,1,1
2,61315,CPT,1,1912195322,990318807,1,96720,3,2456.06,1280037158,42,1,1
2,61315,CPT,1,1790862381,680534150,1,96720,3,2456.06,1280037158,42,1,1
2,62292,CPT,1,1912195322,990318807,1,96720,3,724.13,1280037158,42,1,1
2,62292,CPT,1,1790862381,680534150,1,96720,3,724.13,1280037158,42,1,1
2,64561,CPT,1,1942586581,263052047,1,96814,3,1029.63,1280037158,42,1,1
2,64561,CPT,1,1134317571,990346649,1,96743,3,1393.96,1280037158,42,1,1
2,64575,CPT,1,1578769667,834591861,1,96826,3,324.64,1280037158,42,1,1
2,64575,CPT,1,1982845681,871606811,1,96826,3,324.64,1280037158,42,1,1
2,64575,CPT,1,1427461268,854294755,1,47304,3,324.64,1280037158,42,1,1
2,64590,CPT,1,1942586581,263052047,1,96814,3,368.69,1280037158,42,1,1
2,64647,CPT,1,1942586581,263052047,1,96814,3,235.69,1280037158,42,1,1
2,64834,CPT,1,1942586581,263052047,1,96814,3,987.89,1280037158,42,1,1
2,67850,CPT,1,1912195322,990318807,1,96720,3,273.18,1280037158,42,1,1
2,67850,CPT,1,1790862381,680534150,1,96720,3,273.18,1280037158,42,1,1
2,67921,CPT,1,1801943931,990358929,1,96793,3,591.19,1280037158,42,1,1
2,68340,CPT,1,1134317571,990346649,1,96743,3,644.14,1280037158,42,1,1
2,69660,CPT,1,1942586581,263052047,1,96814,3,1240.58,1280037158,42,1,1
2,74283,CPT,1,1134317571,990346649,1,96743,3,249.07,1280037158,42,1,1
2,74470,CPT,1,1912195322,990318807,1,96720,3,34.58,1280037158,42,1,1
2,74470,CPT,1,1790862381,680534150,1,96720,3,34.58,1280037158,42,1,1
2,76376,CPT,1,1578769667,834591861,1,96826,3,24.37,1280037158,42,1,1
2,76376,CPT,1,1982845681,871606811,1,96826,3,24.37,1280037158,42,1,1
2,76376,CPT,1,1427461268,854294755,1,47304,3,24.37,1280037158,42,1,1
2,76376,CPT,1,1134317571,990346649,1,96743,3,100.37,1280037158,42,1,1
2,76377,CPT,1,1134317571,990346649,1,96743,3,129.12,1280037158,42,1,1
2,76705,CPT,1,1578769667,834591861,1,96826,3,95.86,1280037158,42,1,1
2,76705,CPT,1,1982845681,871606811,1,96826,3,95.86,1280037158,42,1,1
2,76705,CPT,1,1427461268,854294755,1,47304,3,95.86,1280037158,42,1,1
2,76811,CPT,1,1134317571,990346649,1,96743,3,253.52,1280037158,42,1,1
2,76812,CPT,1,1942586581,263052047,1,96814,3,279.6,1280037158,42,1,1
2,76813,CPT,1,1578769667,834591861,1,96826,3,126.72,1280037158,42,1,1
2,76813,CPT,1,1982845681,871606811,1,96826,3,126.72,1280037158,42,1,1
2,76813,CPT,1,1427461268,854294755,1,47304,3,126.72,1280037158,42,1,1
2,76813,CPT,1,1578769667,834591861,1,96826,3,126.72,1280037158,42,1,1
2,76815,CPT,1,1578769667,834591861,1,96826,3,88.07,1280037158,42,1,1
2,76815,CPT,1,1982845681,871606811,1,96826,3,88.07,1280037158,42,1,1
2,76815,CPT,1,1427461268,854294755,1,47304,3,88.07,1280037158,42,1,1
2,76815,CPT,1,1578769667,834591861,1,96826,3,88.07,1280037158,42,1,1
2,76816,CPT,1,1578769667,834591861,1,96826,3,119.14,1280037158,42,1,1
2,76816,CPT,1,1982845681,871606811,1,96826,3,119.14,1280037158,42,1,1
2,76816,CPT,1,1427461268,854294755,1,47304,3,119.14,1280037158,42,1,1
2,76816,CPT,1,1578769667,834591861,1,96826,3,119.14,1280037158,42,1,1
2,76817,CPT,1,1578769667,834591861,1,96826,3,100.8,1280037158,42,1,1
2,76817,CPT,1,1982845681,871606811,1,96826,3,100.8,1280037158,42,1,1
2,76817,CPT,1,1427461268,854294755,1,47304,3,100.8,1280037158,42,1,1
2,76817,CPT,1,1578769667,834591861,1,96826,3,100.8,1280037158,42,1,1
2,76828,CPT,1,1942586581,263052047,1,96814,3,73.1,1280037158,42,1,1
2,76828,CPT,1,1578769667,834591861,1,96826,3,52.71,1280037158,42,1,1
2,76828,CPT,1,1982845681,871606811,1,96826,3,52.71,1280037158,42,1,1
2,76828,CPT,1,1427461268,854294755,1,47304,3,52.71,1280037158,42,1,1
2,76828,CPT,1,1578769667,834591861,1,96826,3,52.71,1280037158,42,1,1
2,76857,CPT,1,1942586581,263052047,1,96814,3,67.03,1280037158,42,1,1
2,76885,CPT,1,1912195322,990318807,1,96720,3,166.72,1280037158,42,1,1
2,76885,CPT,1,1790862381,680534150,1,96720,3,166.72,1280037158,42,1,1
2,76965,CPT,1,1386627875,990333566,1,96813,3,111.79,1280037158,42,1,1
2,77078,CPT,1,1134317571,990346649,1,96743,3,116.96,1280037158,42,1,1
2,78630,CPT,1,1942586581,263052047,1,96814,3,496.48,1280037158,42,1,1
2,78700,CPT,1,1912195322,990318807,1,96720,3,233.85,1280037158,42,1,1
2,78700,CPT,1,1790862381,680534150,1,96720,3,233.85,1280037158,42,1,1
2,81322,CPT,1,1578769667,834591861,1,96826,3,44.27,1280037158,42,1,1
2,81322,CPT,1,1982845681,871606811,1,96826,3,44.27,1280037158,42,1,1
2,81322,CPT,1,1427461268,854294755,1,47304,3,44.27,1280037158,42,1,1
2,81332,CPT,1,1578769667,834591861,1,96826,3,41.47,1280037158,42,1,1
2,81332,CPT,1,1982845681,871606811,1,96826,3,41.47,1280037158,42,1,1
2,81332,CPT,1,1427461268,854294755,1,47304,3,41.47,1280037158,42,1,1
2,81425,CPT,1,1578769667,834591861,1,96826,3,4779.64,1280037158,42,1,1
2,81425,CPT,1,1982845681,871606811,1,96826,3,4779.64,1280037158,42,1,1
2,81425,CPT,1,1427461268,854294755,1,47304,3,4779.64,1280037158,42,1,1
2,81510,CPT,1,1942586581,263052047,1,96814,3,69.43,1280037158,42,1,1
2,82010,CPT,1,1912195322,990318807,1,96720,3,12.79,1280037158,42,1,1
2,82010,CPT,1,1790862381,680534150,1,96720,3,12.79,1280037158,42,1,1
2,82252,CPT,1,1578769667,834591861,1,96826,3,4.33,1280037158,42,1,1
2,82252,CPT,1,1982845681,871606811,1,96826,3,4.33,1280037158,42,1,1
2,82252,CPT,1,1427461268,854294755,1,47304,3,4.33,1280037158,42,1,1
2,82271,CPT,1,1942586581,263052047,1,96814,3,6.65,1280037158,42,1,1
2,82271,CPT,1,1134317571,990346649,1,96743,3,5.59,1280037158,42,1,1
2,82274,CPT,1,1942586581,263052047,1,96814,3,22.09,1280037158,42,1,1
2,82465,CPT,1,1912195322,990318807,1,96720,3,6.81,1280037158,42,1,1
2,82465,CPT,1,1790862381,680534150,1,96720,3,6.81,1280037158,42,1,1
2,82670,CPT,1,1942586581,263052047,1,96814,3,38.8,1280037158,42,1,1
2,82670,CPT,1,1134317571,990346649,1,96743,3,48.02,1280037158,42,1,1
2,82946,CPT,1,1942586581,263052047,1,96814,3,22.21,1280037158,42,1,1
2,83001,CPT,1,1134317571,990346649,1,96743,3,31.94,1280037158,42,1,1
2,83020,CPT,1,1912195322,990318807,1,96720,3,20.15,1280037158,42,1,1
2,83020,CPT,1,1790862381,680534150,1,96720,3,20.15,1280037158,42,1,1
2,83498,CPT,1,1942586581,263052047,1,96814,3,37.74,1280037158,42,1,1
2,84146,CPT,1,1578769667,834591861,1,96826,3,18.41,1280037158,42,1,1
2,84146,CPT,1,1982845681,871606811,1,96826,3,18.41,1280037158,42,1,1
2,84146,CPT,1,1427461268,854294755,1,47304,3,18.41,1280037158,42,1,1
2,84375,CPT,1,1912195322,990318807,1,96720,3,30.68,1280037158,42,1,1
2,84375,CPT,1,1790862381,680534150,1,96720,3,30.68,1280037158,42,1,1
2,84703,CPT,1,1942586581,263052047,1,96814,3,10.45,1280037158,42,1,1
2,85018,CPT,1,1134317571,990346649,1,96743,3,4.07,1280037158,42,1,1
2,86308,CPT,1,1912195322,990318807,1,96720,3,8.1,1280037158,42,1,1
2,86308,CPT,1,1790862381,680534150,1,96720,3,8.1,1280037158,42,1,1
2,86384,CPT,1,1578769667,834591861,1,96826,3,12.93,1280037158,42,1,1
2,86384,CPT,1,1982845681,871606811,1,96826,3,12.93,1280037158,42,1,1
2,86384,CPT,1,1427461268,854294755,1,47304,3,12.93,1280037158,42,1,1
2,86701,CPT,1,1942586581,263052047,1,96814,3,12.34,1280037158,42,1,1
2,86777,CPT,1,1578769667,834591861,1,96826,3,13.67,1280037158,42,1,1
2,86777,CPT,1,1982845681,871606811,1,96826,3,13.67,1280037158,42,1,1
2,86777,CPT,1,1427461268,854294755,1,47304,3,13.67,1280037158,42,1,1
2,86901,CPT,1,1134317571,990346649,1,96743,3,5.12,1280037158,42,1,1
2,87084,CPT,1,1912195322,990318807,1,96720,3,13.48,1280037158,42,1,1
2,87084,CPT,1,1790862381,680534150,1,96720,3,13.48,1280037158,42,1,1
2,87149,CPT,1,1942586581,263052047,1,96814,3,27.85,1280037158,42,1,1
2,87150,CPT,1,1578769667,834591861,1,96826,3,33.34,1280037158,42,1,1
2,87150,CPT,1,1982845681,871606811,1,96826,3,33.34,1280037158,42,1,1
2,87150,CPT,1,1427461268,854294755,1,47304,3,33.34,1280037158,42,1,1
2,87164,CPT,1,1134317571,990346649,1,96743,3,18.46,1280037158,42,1,1
2,87184,CPT,1,1912195322,990318807,1,96720,3,10.8,1280037158,42,1,1
2,87184,CPT,1,1790862381,680534150,1,96720,3,10.8,1280037158,42,1,1
2,87250,CPT,1,1942586581,263052047,1,96814,3,27.16,1280037158,42,1,1
2,87274,CPT,1,1578769667,834591861,1,96826,3,11.38,1280037158,42,1,1
2,87274,CPT,1,1982845681,871606811,1,96826,3,11.38,1280037158,42,1,1
2,87274,CPT,1,1427461268,854294755,1,47304,3,11.38,1280037158,42,1,1
2,87274,CPT,1,1134317571,990346649,1,96743,3,20.62,1280037158,42,1,1
2,87301,CPT,1,1912195322,990318807,1,96720,3,18.77,1280037158,42,1,1
2,87301,CPT,1,1790862381,680534150,1,96720,3,18.77,1280037158,42,1,1
2,87320,CPT,1,1578769667,834591861,1,96826,3,14.25,1280037158,42,1,1
2,87320,CPT,1,1982845681,871606811,1,96826,3,14.25,1280037158,42,1,1
2,87320,CPT,1,1427461268,854294755,1,47304,3,14.25,1280037158,42,1,1
2,87340,CPT,1,1942586581,263052047,1,96814,3,14.35,1280037158,42,1,1
2,87389,CPT,1,1942586581,263052047,1,96814,3,33.44,1280037158,42,1,1
2,87430,CPT,1,1912195322,990318807,1,96720,3,18.77,1280037158,42,1,1
2,87430,CPT,1,1790862381,680534150,1,96720,3,18.77,1280037158,42,1,1
2,87486,CPT,1,1912195322,990318807,1,96720,3,54.92,1280037158,42,1,1
2,87486,CPT,1,1790862381,680534150,1,96720,3,54.92,1280037158,42,1,1
2,87580,CPT,1,1912195322,990318807,1,96720,3,31.38,1280037158,42,1,1
2,87580,CPT,1,1790862381,680534150,1,96720,3,31.38,1280037158,42,1,1
2,87591,CPT,1,1942586581,263052047,1,96814,3,48.74,1280037158,42,1,1
2,87651,CPT,1,1912195322,990318807,1,96720,3,54.92,1280037158,42,1,1
2,87651,CPT,1,1790862381,680534150,1,96720,3,54.92,1280037158,42,1,1
2,87660,CPT,1,1578769667,834591861,1,96826,3,19.05,1280037158,42,1,1
2,87660,CPT,1,1982845681,871606811,1,96826,3,19.05,1280037158,42,1,1
2,87660,CPT,1,1427461268,854294755,1,47304,3,19.05,1280037158,42,1,1
2,87660,CPT,1,1134317571,990346649,1,96743,3,34.46,1280037158,42,1,1
2,87850,CPT,1,1578769667,834591861,1,96826,3,23.33,1280037158,42,1,1
2,87850,CPT,1,1982845681,871606811,1,96826,3,23.33,1280037158,42,1,1
2,87850,CPT,1,1427461268,854294755,1,47304,3,23.33,1280037158,42,1,1
2,88141,CPT,1,1134317571,990346649,1,96743,3,35.62,1280037158,42,1,1
2,88142,CPT,1,1578769667,834591861,1,96826,3,19.25,1280037158,42,1,1
2,88142,CPT,1,1982845681,871606811,1,96826,3,19.25,1280037158,42,1,1
2,88142,CPT,1,1427461268,854294755,1,47304,3,19.25,1280037158,42,1,1
2,88143,CPT,1,1942586581,263052047,1,96814,3,28.8,1280037158,42,1,1
2,88155,CPT,1,1134317571,990346649,1,96743,3,9.44,1280037158,42,1,1
2,88165,CPT,1,1942586581,263052047,1,96814,3,52.78,1280037158,42,1,1
2,88174,CPT,1,1942586581,263052047,1,96814,3,31.71,1280037158,42,1,1
2,88175,CPT,1,1134317571,990346649,1,96743,3,45.53,1280037158,42,1,1
2,88720,CPT,1,1912195322,990318807,1,96720,3,7.85,1280037158,42,1,1
2,88720,CPT,1,1790862381,680534150,1,96720,3,7.85,1280037158,42,1,1
2,88738,CPT,1,1912195322,990318807,1,96720,3,7.85,1280037158,42,1,1
2,88738,CPT,1,1790862381,680534150,1,96720,3,7.85,1280037158,42,1,1
2,91038,CPT,1,1912195322,990318807,1,96720,3,606.44,1280037158,42,1,1
2,91038,CPT,1,1790862381,680534150,1,96720,3,606.44,1280037158,42,1,1
2,91122,CPT,1,1134317571,990346649,1,96743,3,297.46,1280037158,42,1,1
2,92550,CPT,1,1912195322,990318807,1,96720,3,25.68,1280037158,42,1,1
2,92550,CPT,1,1790862381,680534150,1,96720,3,25.68,1280037158,42,1,1
2,92552,CPT,1,1912195322,990318807,1,96720,3,41.83,1280037158,42,1,1
2,92552,CPT,1,1790862381,680534150,1,96720,3,41.83,1280037158,42,1,1
2,92552,CPT,1,1912195322,990318807,1,96720,3,41.83,1280037158,42,1,1
2,92552,CPT,1,1790862381,680534150,1,96720,3,41.83,1280037158,42,1,1
2,93315,CPT,1,1912195322,990318807,1,96720,3,426.65,1280037158,42,1,1
2,93315,CPT,1,1790862381,680534150,1,96720,3,426.65,1280037158,42,1,1
2,93565,CPT,1,1912195322,990318807,1,96720,3,54.6,1280037158,42,1,1
2,93565,CPT,1,1790862381,680534150,1,96720,3,54.6,1280037158,42,1,1
2,93581,CPT,1,1912195322,990318807,1,96720,3,1561.59,1280037158,42,1,1
2,93581,CPT,1,1790862381,680534150,1,96720,3,1561.59,1280037158,42,1,1
2,93786,CPT,1,1912195322,990318807,1,96720,3,39.91,1280037158,42,1,1
2,93786,CPT,1,1790862381,680534150,1,96720,3,39.91,1280037158,42,1,1
2,94780,CPT,1,1912195322,990318807,1,96720,3,80.76,1280037158,42,1,1
2,94780,CPT,1,1790862381,680534150,1,96720,3,80.76,1280037158,42,1,1
2,95851,CPT,1,1801943931,990358929,1,96793,3,23.58,1280037158,42,1,1
2,97124,CPT,1,1801943931,990358929,1,96793,3,33.1,1280037158,42,1,1
2,97162,CPT,1,1801943931,990358929,1,96793,3,92.07,1280037158,42,1,1
2,97803,CPT,1,1912195322,990318807,1,96720,3,36.97,1280037158,42,1,1
2,97803,CPT,1,1790862381,680534150,1,96720,3,36.97,1280037158,42,1,1
2,99205,CPT,1,1801943931,990358929,1,96793,3,251.34,1280037158,42,1,1
2,99205,CPT,1,1912195322,990318807,1,96720,3,251.34,1280037158,42,1,1
2,99205,CPT,1,1790862381,680534150,1,96720,3,251.34,1280037158,42,1,1
2,99211,CPT,1,1386627875,990333566,1,96813,3,28.58,1280037158,42,1,1
2,99212,CPT,1,1386627875,990333566,1,96813,3,39.69,1280037158,42,1,1
2,99214,CPT,1,1134317571,990346649,1,96743,3,127.0,1280037158,42,1,1
2,99215,CPT,1,1912195322,990318807,1,96720,3,178.04,1280037158,42,1,1
2,99215,CPT,1,1790862381,680534150,1,96720,3,178.04,1280037158,42,1,1
2,99224,CPT,1,1942586581,263052047,1,96814,3,51.43,1280037158,42,1,1
2,99234,CPT,1,1942586581,263052047,1,96814,3,172.09,1280037158,42,1,1
2,99234,CPT,1,1578769667,834591861,1,96826,3,127.09,1280037158,42,1,1
2,99234,CPT,1,1982845681,871606811,1,96826,3,127.09,1280037158,42,1,1
2,99234,CPT,1,1427461268,854294755,1,47304,3,127.09,1280037158,42,1,1
2,99236,CPT,1,1134317571,990346649,1,96743,3,265.56,1280037158,42,1,1
2,99241,CPT,1,1578769667,834591861,1,96826,3,47.16,1280037158,42,1,1
2,99241,CPT,1,1982845681,871606811,1,96826,3,47.16,1280037158,42,1,1
2,99241,CPT,1,1427461268,854294755,1,47304,3,47.16,1280037158,42,1,1
2,99241,CPT,1,1578769667,834591861,1,96826,3,47.16,1280037158,42,1,1
2,99243,CPT,1,1386627875,990333566,1,96813,3,129.06,1280037158,42,1,1
2,99243,CPT,1,1578769667,834591861,1,96826,3,121.06,1280037158,42,1,1
2,99243,CPT,1,1982845681,871606811,1,96826,3,121.06,1280037158,42,1,1
2,99243,CPT,1,1427461268,854294755,1,47304,3,121.06,1280037158,42,1,1
2,99284,CPT,1,1912195322,990318807,1,96720,3,137.0,1280037158,42,1,1
2,99284,CPT,1,1790862381,680534150,1,96720,3,137.0,1280037158,42,1,1
2,99385,CPT,1,1578769667,834591861,1,96826,3,133.29,1280037158,42,1,1
2,99385,CPT,1,1982845681,871606811,1,96826,3,133.29,1280037158,42,1,1
2,99385,CPT,1,1427461268,854294755,1,47304,3,133.29,1280037158,42,1,1
2,99386,CPT,1,1578769667,834591861,1,96826,3,153.58,1280037158,42,1,1
2,99386,CPT,1,1982845681,871606811,1,96826,3,153.58,1280037158,42,1,1
2,99386,CPT,1,1427461268,854294755,1,47304,3,153.58,1280037158,42,1,1
2,99391,CPT,1,1912195322,990318807,1,96720,3,89.78,1280037158,42,1,1
2,99391,CPT,1,1790862381,680534150,1,96720,3,89.78,1280037158,42,1,1
2,99391,CPT,1,1912195322,990318807,1,96720,3,89.78,1280037158,42,1,1
2,99391,CPT,1,1790862381,680534150,1,96720,3,89.78,1280037158,42,1,1
2,99392,CPT,1,1912195322,990318807,1,96720,3,89.78,1280037158,42,1,1
2,99392,CPT,1,1790862381,680534150,1,96720,3,89.78,1280037158,42,1,1
2,99392,CPT,1,1912195322,990318807,1,96720,3,89.78,1280037158,42,1,1
2,99392,CPT,1,1790862381,680534150,1,96720,3,89.78,1280037158,42,1,1
2,99396,CPT,1,1942586581,263052047,1,96814,3,145.78,1280037158,42,1,1
2,99397,CPT,1,1942586581,263052047,1,96814,3,145.78,1280037158,42,1,1
2,99397,CPT,1,1578769667,834591861,1,96826,3,137.66,1280037158,42,1,1
2,99397,CPT,1,1982845681,871606811,1,96826,3,137.66,1280037158,42,1,1
2,99397,CPT,1,1427461268,854294755,1,47304,3,137.66,1280037158,42,1,1
2,99446,CPT,1,1942586581,263052047,1,96814,3,23.56,1280037158,42,1,1
2,99478,CPT,1,1912195322,990318807,1,96720,3,168.41,1280037158,42,1,1
2,99478,CPT,1,1790862381,680534150,1,96720,3,168.41,1280037158,42,1,1
2,A4328,HCPCS,1,1942586581,263052047,1,96814,3,16.74,1280037158,42,1,1
2,A4340,HCPCS,1,1578769667,834591861,1,96826,3,35.22,1280037158,42,1,1
2,A4340,HCPCS,1,1982845681,871606811,1,96826,3,35.22,1280037158,42,1,1
2,A4340,HCPCS,1,1427461268,854294755,1,47304,3,35.22,1280037158,42,1,1
2,A4351,HCPCS,1,1942586581,263052047,1,96814,3,1.71,1280037158,42,1,1
2,A4402,HCPCS,1,1942586581,263052047,1,96814,3,5.75,1280037158,42,1,1
2,A4558,HCPCS,1,1942586581,263052047,1,96814,3,10.2,1280037158,42,1,1
2,A4559,HCPCS,1,1942586581,263052047,1,96814,3,0.14,1280037158,42,1,1
2,A4559,HCPCS,1,1578769667,834591861,1,96826,3,0.11,1280037158,42,1,1
2,A4559,HCPCS,1,1982845681,871606811,1,96826,3,0.11,1280037158,42,1,1
2,A4559,HCPCS,1,1427461268,854294755,1,47304,3,0.11,1280037158,42,1,1
2,A4559,HCPCS,1,1578769667,834591861,1,96826,3,0.11,1280037158,42,1,1
2,A5112,HCPCS,1,1912195322,990318807,1,96720,3,55.29,1280037158,42,1,1
2,A5112,HCPCS,1,1790862381,680534150,1,96720,3,55.29,1280037158,42,1,1
2,A6446,HCPCS,1,1801943931,990358929,1,96793,3,0.52,1280037158,42,1,1
2,A7009,HCPCS,1,1912195322,990318807,1,96720,3,52.29,1280037158,42,1,1
2,A7009,HCPCS,1,1790862381,680534150,1,96720,3,52.29,1280037158,42,1,1
2,A7014,HCPCS,1,1912195322,990318807,1,96720,3,5.58,1280037158,42,1,1
2,A7014,HCPCS,1,1790862381,680534150,1,96720,3,5.58,1280037158,42,1,1
2,A9539,HCPCS,1,1912195322,990318807,1,96720,3,26.47,1280037158,42,1,1
2,A9539,HCPCS,1,1790862381,680534150,1,96720,3,26.47,1280037158,42,1,1
2,E0944,HCPCS,1,1942586581,263052047,1,96814,3,51.36,1280037158,42,1,1
2,E2313,HCPCS,1,1801943931,990358929,1,96793,3,40.91,1280037158,42,1,1
2,G0101,HCPCS,1,1578769667,834591861,1,96826,3,40.39,1280037158,42,1,1
2,G0101,HCPCS,1,1982845681,871606811,1,96826,3,40.39,1280037158,42,1,1
2,G0101,HCPCS,1,1427461268,854294755,1,47304,3,40.39,1280037158,42,1,1
2,G0141,HCPCS,1,1578769667,834591861,1,96826,3,23.13,1280037158,42,1,1
2,G0141,HCPCS,1,1982845681,871606811,1,96826,3,23.13,1280037158,42,1,1
2,G0141,HCPCS,1,1427461268,854294755,1,47304,3,23.13,1280037158,42,1,1
2,G0147,HCPCS,1,1942586581,263052047,1,96814,3,18.74,1280037158,42,1,1
2,G0147,HCPCS,1,1134317571,990346649,1,96743,3,19.56,1280037158,42,1,1
2,G0281,HCPCS,1,1801943931,990358929,1,96793,3,17.24,1280037158,42,1,1
2,G0328,HCPCS,1,1134317571,990346649,1,96743,3,27.34,1280037158,42,1,1
2,G0447,HCPCS,1,1912195322,990318807,1,96720,3,31.27,1280037158,42,1,1
2,G0447,HCPCS,1,1790862381,680534150,1,96720,3,31.27,1280037158,42,1,1
2,G0451,HCPCS,1,1912195322,990318807,1,96720,3,12.67,1280037158,42,1,1
2,G0451,HCPCS,1,1790862381,680534150,1,96720,3,12.67,1280037158,42,1,1
2,L2380,HCPCS,1,1801943931,990358929,1,96793,3,217.99,1280037158,42,1,1
2,P3001,HCPCS,1,1942586581,263052047,1,96814,3,43.24,1280037158,42,1,1
2,Q0111,HCPCS,1,1578769667,834591861,1,96826,3,15.12,1280037158,42,1,1
2,Q0111,HCPCS,1,1982845681,871606811,1,96826,3,15.12,1280037158,42,1,1
2,Q0111,HCPCS,1,1427461268,854294755,1,47304,3,15.12,1280037158,42,1,1
2,Q0114,HCPCS,1,1942586581,263052047,1,96814,3,12.18,1280037158,42,1,1
2,Q0115,HCPCS,1,1578769667,834591861,1,96826,3,23.75,1280037158,42,1,1
2,Q0115,HCPCS,1,1982845681,871606811,1,96826,3,23.75,1280037158,42,1,1
2,Q0115,HCPCS,1,1427461268,854294755,1,47304,3,23.75,1280037158,42,1,1
2,Q0115,HCPCS,1,1134317571,990346649,1,96743,3,17.02,1280037158,42,1,1
2,S0612,HCPCS,1,1578769667,834591861,1,96826,3,130.67,1280037158,42,1,1
2,S0612,HCPCS,1,1982845681,871606811,1,96826,3,130.67,1280037158,42,1,1
2,S0612,HCPCS,1,1427461268,854294755,1,47304,3,130.67,1280037158,42,1,1
1,11980,CPT,1,1578769667,834591861,1,96826,3,96.3,42,42,1,1
1,11980,CPT,1,1982845681,871606811,1,96826,3,96.3,42,42,1,1
1,11980,CPT,1,1427461268,854294755,1,47304,3,96.3,42,42,1,1
1,11982,CPT,1,1134317571,990346649,1,96743,3,186.8,42,42,1,1
1,12015,CPT,1,1912195322,990318807,1,96720,3,212.77,42,42,1,1
1,12015,CPT,1,1790862381,680534150,1,96720,3,212.77,42,42,1,1
